dataset_idx,total_time,prediction,labels,xai_method,Pointing-Game,Top-K Intersection,Sparseness,AUC,Attribution Localisation,Relevance Rank Accuracy,Relevance Mass Accuracy
1177,0.01867079734802246,pirate,"('boat',)",SwAV RELAX,False,0.0,0.2804958633915594,0.5412013007415565,0.2533488869667053,0.25668111943240046,0.2533489
1181,0.014482975006103516,pirate,"('boat',)",ResNet Grad-CAM,True,0.984,0.2421689566205862,0.5633379180283936,0.5486462116241455,0.48494930911653034,0.5486462
1181,0.005767107009887695,pirate,"('boat',)",ResNet LaFAM,True,0.982,0.24295639390940488,0.7831767064367241,0.6224940419197083,0.70019963205073,0.62249404
1181,0.006041765213012695,pirate,"('boat',)",SimCLR LaFAM,True,0.518,0.4911448738169563,0.6554999756888567,0.6220546960830688,0.5792852389713078,0.6220547
1181,0.017370939254760742,pirate,"('boat',)",SimCLR RELAX,True,0.516,0.3236342436503273,0.6097891965207727,0.5529004335403442,0.5823384350412965,0.55290043
1181,0.006396293640136719,pirate,"('boat',)",SwAV LaFAM,True,0.40700000000000003,0.27571925269946346,0.6999657395094993,0.5856924057006836,0.6585117626335774,0.5856924
1181,0.018769502639770508,pirate,"('boat',)",SwAV RELAX,True,0.509,0.37154869188747025,0.5507591943416303,0.535304605960846,0.5853524875719263,0.5353046
1183,0.014345884323120117,lion,"('cow',)",ResNet Grad-CAM,True,0.491,0.4270105012467488,0.7589977056617143,0.34469377994537354,0.4245026005118468,0.34469378
1183,0.0057184696197509766,lion,"('cow',)",ResNet LaFAM,True,0.498,0.37623438045377944,0.7879304505435909,0.3383300304412842,0.44291257326838934,0.33833003
1183,0.005862236022949219,lion,"('cow',)",SimCLR LaFAM,True,0.847,0.5148004649561233,0.8419936174979655,0.4503951668739319,0.62511351440601,0.45039517
1183,0.017963409423828125,lion,"('cow',)",SimCLR RELAX,True,0.99,0.4061378230206179,0.8800346134553451,0.4391818046569824,0.6304796499628499,0.4391818
1183,0.006458759307861328,lion,"('cow',)",SwAV LaFAM,True,0.49,0.4548755261703359,0.8922233678816702,0.44603943824768066,0.6455873854536448,0.44603944
1183,0.0187985897064209,lion,"('cow',)",SwAV RELAX,True,0.707,0.2280548998740315,0.488957272775567,0.25497257709503174,0.34756047221992903,0.25497258
1184,0.014729738235473633,miniature pinscher,"('dog',)",ResNet Grad-CAM,True,0.809,0.6238910319846188,0.9702327408592396,0.17413052916526794,0.556420233463035,0.17413053
1184,0.005685329437255859,miniature pinscher,"('dog',)",ResNet LaFAM,True,0.807,0.49394569975442754,0.950919511327903,0.13085538148880005,0.47773454388240383,0.13085538
1184,0.0058155059814453125,miniature pinscher,"('dog',)",SimCLR LaFAM,True,0.8170000000000001,0.6435452777814575,0.9752830393861122,0.26082056760787964,0.6018158236057068,0.26082057
1184,0.017267704010009766,miniature pinscher,"('dog',)",SimCLR RELAX,True,0.8260000000000001,0.4446418767605359,0.9374982967445842,0.16513732075691223,0.5966277561608301,0.16513732
1184,0.006440401077270508,miniature pinscher,"('dog',)",SwAV LaFAM,True,0.8190000000000001,0.558842811393282,0.9671803626287123,0.1942133605480194,0.48681366191093817,0.19421336
1184,0.018900632858276367,miniature pinscher,"('dog',)",SwAV RELAX,True,0.8290000000000001,0.4390734155185889,0.9631567731430172,0.16454364359378815,0.5776048421962818,0.16454364
1188,0.015556812286376953,cowboy hat,"('horse',)",ResNet Grad-CAM,True,1.0,0.4014054862793134,0.7165373373580998,0.7154035568237305,0.6974057419578,0.71540356
1188,0.006040096282958984,cowboy hat,"('horse',)",ResNet LaFAM,True,1.0,0.23561433403692697,0.7913452936227754,0.691046416759491,0.7456243514354894,0.6910464
1188,0.006390571594238281,cowboy hat,"('horse',)",SimCLR LaFAM,True,1.0,0.4164890099063998,0.7877676231846822,0.7448756098747253,0.7417502594258042,0.7448756
1188,0.01776123046875,cowboy hat,"('horse',)",SimCLR RELAX,False,0.0,0.33400141941432154,0.3565367478981703,0.5003964304924011,0.5430646835005188,0.50039643
1188,0.00632166862487793,cowboy hat,"('horse',)",SwAV LaFAM,True,0.202,0.3691877741454941,0.655671969192716,0.6457042098045349,0.6814597025250778,0.6457042
1188,0.019404172897338867,cowboy hat,"('horse',)",SwAV RELAX,True,0.579,0.25850543317976116,0.8030027030251102,0.6790106892585754,0.8063645797301972,0.6790107
1190,0.014622926712036133,Egyptian cat,"('cat',)",ResNet Grad-CAM,True,0.9510000000000001,0.3136010409871503,0.8513322966951719,0.5716726183891296,0.7078619089062953,0.5716726
1190,0.005757808685302734,Egyptian cat,"('cat',)",ResNet LaFAM,True,1.0,0.30444905838095226,0.8629573117682484,0.5801330804824829,0.6944202688328015,0.5801331
1190,0.005980253219604492,Egyptian cat,"('cat',)",SimCLR LaFAM,True,1.0,0.559300797088579,0.8921935951635845,0.7759630680084229,0.7722173870998936,0.77596307
1190,0.01767897605895996,Egyptian cat,"('cat',)",SimCLR RELAX,True,1.0,0.3960260203212557,0.8640400749050187,0.6410030126571655,0.769896528382168,0.641003
1190,0.0069615840911865234,Egyptian cat,"('cat',)",SwAV LaFAM,True,1.0,0.353795569401626,0.9120257869431264,0.6267690062522888,0.7660767817425781,0.626769
1190,0.018921613693237305,Egyptian cat,"('cat',)",SwAV RELAX,True,1.0,0.323453071064069,0.5027497147566353,0.43864336609840393,0.44642684459916837,0.43864337
1191,0.015202999114990234,motor scooter,"('motorbike',)",ResNet Grad-CAM,True,0.548,0.27421331104505,0.8258502799467612,0.5035805106163025,0.6158552806597499,0.5035805
1191,0.005707740783691406,motor scooter,"('motorbike',)",ResNet LaFAM,True,0.836,0.2511711059083032,0.821100134138198,0.48496705293655396,0.6353285448257515,0.48496705
1191,0.0059354305267333984,motor scooter,"('motorbike',)",SimCLR LaFAM,True,1.0,0.4111519257833182,0.8535368936927971,0.5894061923027039,0.7085395051875499,0.5894062
1191,0.017170429229736328,motor scooter,"('motorbike',)",SimCLR RELAX,True,1.0,0.28787130213907314,0.8195323776816438,0.5093008279800415,0.631976589518489,0.5093008
1191,0.006472587585449219,motor scooter,"('motorbike',)",SwAV LaFAM,True,0.005,0.35147538831558234,0.8414670787581735,0.5395637154579163,0.7023144453312051,0.5395637
1191,0.01922917366027832,motor scooter,"('motorbike',)",SwAV RELAX,True,0.874,0.25364333971806924,0.7583117484778614,0.47113320231437683,0.6329874966746475,0.4711332
1192,0.01457524299621582,garbage truck,"('car',)",ResNet Grad-CAM,True,0.858,0.4815701843014566,0.8461472440593127,0.6392534375190735,0.7168101946338792,0.63925344
1192,0.0062601566314697266,garbage truck,"('car',)",ResNet LaFAM,True,1.0,0.4054112517504376,0.9116819978926397,0.6444779634475708,0.797700233958883,0.64447796
1192,0.006104469299316406,garbage truck,"('car',)",SimCLR LaFAM,True,1.0,0.38935974023965775,0.914758651451435,0.641511082649231,0.7387127283588033,0.6415111
1192,0.017910242080688477,garbage truck,"('car',)",SimCLR RELAX,True,0.856,0.2847654322230109,0.6992573669366949,0.4840278625488281,0.5663796107322415,0.48402786
1192,0.006216764450073242,garbage truck,"('car',)",SwAV LaFAM,True,1.0,0.37325561810393326,0.9430889382411793,0.6426734924316406,0.8619144805615013,0.6426735
1192,0.018587112426757812,garbage truck,"('car',)",SwAV RELAX,True,0.422,0.37515293449554316,0.6415667243243055,0.4778915047645569,0.4384489023843895,0.4778915
1194,0.014809608459472656,electric locomotive,"('train',)",ResNet Grad-CAM,True,1.0,0.37077491761824655,0.9523272316699019,0.43084225058555603,0.7977576172543649,0.43084225
1194,0.005772829055786133,electric locomotive,"('train',)",ResNet LaFAM,True,1.0,0.3808546658016911,0.9528531882721497,0.4391319751739502,0.7802978432043821,0.43913198
1194,0.005885601043701172,electric locomotive,"('train',)",SimCLR LaFAM,True,1.0,0.5131156893619188,0.9568559229334119,0.5559760332107544,0.7791852105443341,0.55597603
1194,0.01728510856628418,electric locomotive,"('train',)",SimCLR RELAX,True,0.304,0.24696203853608553,0.6347906097535423,0.2662964463233948,0.28526189661074974,0.26629645
1194,0.00648045539855957,electric locomotive,"('train',)",SwAV LaFAM,True,1.0,0.37065618298870867,0.8950617143403184,0.4003068804740906,0.6855528928449162,0.40030688
1194,0.018823862075805664,electric locomotive,"('train',)",SwAV RELAX,True,1.0,0.3281164209844749,0.6302414266743602,0.28200584650039673,0.29185210544334134,0.28200585
1195,0.01592731475830078,African grey,"('bird',)",ResNet Grad-CAM,True,0.036000000000000004,0.32813455017230003,0.7430020377676744,0.3831246793270111,0.5234773276093373,0.38312468
1195,0.006079435348510742,African grey,"('bird',)",ResNet LaFAM,False,0.0,0.29986579227587046,0.7488370470259251,0.3930259644985199,0.459216528038637,0.39302596
1195,0.006202220916748047,African grey,"('bird',)",SimCLR LaFAM,True,0.001,0.2970076865893883,0.7011617494182077,0.357840359210968,0.46464985242822643,0.35784036
1195,0.017376184463500977,African grey,"('bird',)",SimCLR RELAX,True,0.857,0.28984800661206006,0.833298611279117,0.41511455178260803,0.5878052052589214,0.41511455
1195,0.006568193435668945,African grey,"('bird',)",SwAV LaFAM,True,0.995,0.3840004760660739,0.7270122427041767,0.4300028085708618,0.4901395224040783,0.4300028
1195,0.019147872924804688,African grey,"('bird',)",SwAV RELAX,True,0.386,0.332177958786522,0.7911330737486998,0.41447290778160095,0.531057150523209,0.4144729
1199,0.014453887939453125,trolleybus,"('bus',)",ResNet Grad-CAM,True,0.919,0.4933999225835228,0.9242195456648529,0.3744935989379883,0.6165845648604269,0.3744936
1199,0.005682468414306641,trolleybus,"('bus',)",ResNet LaFAM,True,0.919,0.40315733075469223,0.9371151416231517,0.3328022062778473,0.6311283133943233,0.3328022
1199,0.005840301513671875,trolleybus,"('bus',)",SimCLR LaFAM,True,1.0,0.5461878631441153,0.9080913998252362,0.44399383664131165,0.5392915787004458,0.44399384
1199,0.017360210418701172,trolleybus,"('bus',)",SimCLR RELAX,True,0.912,0.3568704362741752,0.8564801796862306,0.2874198853969574,0.46786300727187424,0.2874199
1199,0.00653076171875,trolleybus,"('bus',)",SwAV LaFAM,True,1.0,0.4751643105944851,0.9270426200036666,0.3859120309352875,0.6537649542575651,0.38591203
1199,0.018789291381835938,trolleybus,"('bus',)",SwAV RELAX,True,0.11,0.38737891074528746,0.8428290725157057,0.2852106988430023,0.4882711705371804,0.2852107
1200,0.015543937683105469,umbrella,"('cat',)",ResNet Grad-CAM,False,0.0,0.24718317914549326,0.34583300422487395,0.5168325304985046,0.44927333216599546,0.51683253
1200,0.005719661712646484,umbrella,"('cat',)",ResNet LaFAM,True,0.219,0.24726655288155863,0.6461775130570111,0.6327598690986633,0.7214848537909297,0.63275987
1200,0.005990505218505859,umbrella,"('cat',)",SimCLR LaFAM,True,1.0,0.5255989507054208,0.7282699870310818,0.7532058358192444,0.688565925407109,0.75320584
1200,0.017282485961914062,umbrella,"('cat',)",SimCLR RELAX,True,1.0,0.38597099059489537,0.7350138601329824,0.7121310830116272,0.727088075643495,0.7121311
1200,0.006661176681518555,umbrella,"('cat',)",SwAV LaFAM,True,0.507,0.3730674148720556,0.7760194613868656,0.7158253788948059,0.7329014183155315,0.7158254
1200,0.01891183853149414,umbrella,"('cat',)",SwAV RELAX,True,0.6930000000000001,0.25551543067709825,0.7254288029131388,0.6511788368225098,0.7436526002451409,0.65117884
1202,0.014491081237792969,beagle,"('dog',)",ResNet Grad-CAM,True,1.0,0.40008220500333247,0.9113037830015704,0.9196820259094238,0.8958789404553416,0.919682
1202,0.0068759918212890625,beagle,"('dog',)",ResNet LaFAM,True,0.848,0.31263505103897005,0.8294422107660558,0.8511733412742615,0.8469242556917689,0.85117334
1202,0.007434368133544922,beagle,"('dog',)",SimCLR LaFAM,True,1.0,0.5120426851038719,0.6902066221027274,0.8791278600692749,0.7537489054290718,0.87912786
1202,0.017516136169433594,beagle,"('dog',)",SimCLR RELAX,True,1.0,0.3336764563001879,0.670946284830994,0.794609785079956,0.7859292907180385,0.7946098
1202,0.006206512451171875,beagle,"('dog',)",SwAV LaFAM,True,0.557,0.30511136943431566,0.7281106369683366,0.8183425068855286,0.8445161996497373,0.8183425
1202,0.01871776580810547,beagle,"('dog',)",SwAV RELAX,True,1.0,0.15714298384533956,0.6940463563635167,0.7741567492485046,0.8342272329246935,0.77415675
1205,0.015912294387817383,ox,"('horse',)",ResNet Grad-CAM,True,1.0,0.42385466419413603,0.7656000820811647,0.630322277545929,0.6792811473993433,0.6303223
1205,0.005734443664550781,ox,"('horse',)",ResNet LaFAM,True,0.011,0.22224124881565596,0.5228092345095138,0.47568002343177795,0.4372731985484707,0.47568002
1205,0.0058629512786865234,ox,"('horse',)",SimCLR LaFAM,True,0.615,0.4733352680903996,0.7732230735943721,0.6591030359268188,0.6743131156039399,0.65910304
1205,0.017363548278808594,ox,"('horse',)",SimCLR RELAX,True,0.968,0.3449087752586605,0.700278041761708,0.5898078083992004,0.5898997753585623,0.5898078
1205,0.006469011306762695,ox,"('horse',)",SwAV LaFAM,True,0.921,0.3276007992580436,0.7942875718820761,0.6086795926094055,0.6687402799377916,0.6086796
1205,0.018692731857299805,ox,"('horse',)",SwAV RELAX,True,0.632,0.31842620901370405,0.6562995593226555,0.5373925566673279,0.5724468636599275,0.53739256
1208,0.01669788360595703,Blenheim spaniel,"('dog',)",ResNet Grad-CAM,True,1.0,0.36915807159171143,0.891120168665741,0.6568071246147156,0.7455134937668386,0.6568071
1208,0.006078958511352539,Blenheim spaniel,"('dog',)",ResNet LaFAM,True,1.0,0.3119467490660787,0.9107687812316396,0.621944010257721,0.8075711219690397,0.621944
1208,0.006043434143066406,Blenheim spaniel,"('dog',)",SimCLR LaFAM,True,1.0,0.5043974248725662,0.8007897982388591,0.6900646686553955,0.6857390748436002,0.69006467
1208,0.01764655113220215,Blenheim spaniel,"('dog',)",SimCLR RELAX,True,0.997,0.3506917053187972,0.7874465349166713,0.5996526479721069,0.7195762363578245,0.59965265
1208,0.006064891815185547,Blenheim spaniel,"('dog',)",SwAV LaFAM,True,1.0,0.46225893211304264,0.9656334225135268,0.7596032619476318,0.9041052102835746,0.75960326
1208,0.018527984619140625,Blenheim spaniel,"('dog',)",SwAV RELAX,True,0.997,0.35503222739843315,0.7511209102545695,0.5921562910079956,0.7088908169322801,0.5921563
1213,0.014592409133911133,tabby,"('cat',)",ResNet Grad-CAM,True,1.0,0.43417629782379996,0.7092950351536949,0.7014786005020142,0.740241891148983,0.7014786
1213,0.005709409713745117,tabby,"('cat',)",ResNet LaFAM,True,1.0,0.31451560196211215,0.5825488818566193,0.622561514377594,0.638846893897746,0.6225615
1213,0.005833864212036133,tabby,"('cat',)",SimCLR LaFAM,True,1.0,0.43130169187183787,0.6095381034494993,0.6607827544212341,0.6604934029686641,0.66078275
1213,0.01723623275756836,tabby,"('cat',)",SimCLR RELAX,True,1.0,0.3827550739152954,0.6602589389064972,0.6849085688591003,0.699216602528862,0.68490857
1213,0.006772279739379883,tabby,"('cat',)",SwAV LaFAM,True,1.0,0.31142502363583624,0.7511229855448875,0.694693386554718,0.720004123144585,0.6946934
1213,0.018756628036499023,tabby,"('cat',)",SwAV RELAX,True,1.0,0.2993210657848915,0.4412478507678379,0.5937563180923462,0.5176264431006047,0.5937563
1214,0.015690326690673828,magpie,"('bird',)",ResNet Grad-CAM,True,0.215,0.5154734237832104,0.9597567137743406,0.05802375450730324,0.21397379912663755,0.058023755
1214,0.005829334259033203,magpie,"('bird',)",ResNet LaFAM,True,0.215,0.49458347390832097,0.9702413182347653,0.05145182088017464,0.212882096069869,0.05145182
1214,0.0060808658599853516,magpie,"('bird',)",SimCLR LaFAM,True,0.214,0.5486987622446792,0.9605056140929423,0.07705531269311905,0.20851528384279475,0.07705531
1214,0.017854690551757812,magpie,"('bird',)",SimCLR RELAX,True,0.007,0.24203578025495634,0.9080372038927215,0.029666151851415634,0.007641921397379912,0.029666152
1214,0.006516933441162109,magpie,"('bird',)",SwAV LaFAM,True,0.209,0.47651545803835926,0.9451871984851788,0.07479891180992126,0.2052401746724891,0.07479891
1214,0.019019126892089844,magpie,"('bird',)",SwAV RELAX,False,0.0,0.24006866008825734,0.5380804465034476,0.018390405923128128,0.0,0.018390406
1215,0.02013707160949707,moped,"('motorbike',)",ResNet Grad-CAM,True,0.585,0.37383684820829605,0.8198715813900266,0.46672603487968445,0.5658059664076209,0.46672603
1215,0.00579833984375,moped,"('motorbike',)",ResNet LaFAM,True,0.926,0.30069956693552186,0.8556900119396136,0.45864859223365784,0.6618200050137879,0.4586486
1215,0.005926609039306641,moped,"('motorbike',)",SimCLR LaFAM,True,0.872,0.4451773822600149,0.835433722690643,0.5382131934165955,0.5990849837051893,0.5382132
1215,0.01807117462158203,moped,"('motorbike',)",SimCLR RELAX,True,0.40700000000000003,0.3989888382791767,0.8064436551773954,0.4759660065174103,0.5392955627976936,0.475966
1215,0.0064809322357177734,moped,"('motorbike',)",SwAV LaFAM,True,0.8300000000000001,0.4712537646378376,0.9060278565587804,0.5839487910270691,0.7196039107545751,0.5839488
1215,0.018716812133789062,moped,"('motorbike',)",SwAV RELAX,True,0.386,0.2900721631904588,0.8338339990789985,0.44881442189216614,0.5544622712459263,0.44881442
1216,0.015273094177246094,schooner,"('boat',)",ResNet Grad-CAM,True,0.008,0.34971494059573033,0.5930448013686624,0.22627747058868408,0.22635035780805804,0.22627747
1216,0.005877256393432617,schooner,"('boat',)",ResNet LaFAM,True,0.256,0.25911841136104447,0.7437375531062663,0.2641967833042145,0.35261248897166947,0.26419678
1216,0.0061414241790771484,schooner,"('boat',)",SimCLR LaFAM,True,0.849,0.38289262245877276,0.8651631156837007,0.3476649224758148,0.5738653073228115,0.34766492
1216,0.01793646812438965,schooner,"('boat',)",SimCLR RELAX,True,0.149,0.303473446895438,0.7158138170735693,0.25902801752090454,0.3287912949710813,0.25902802
1216,0.005987405776977539,schooner,"('boat',)",SwAV LaFAM,True,0.606,0.30899820191377064,0.8755918275311639,0.3193778991699219,0.6162140966571905,0.3193779
1216,0.02016305923461914,schooner,"('boat',)",SwAV RELAX,True,0.008,0.33750528963252824,0.5321926525125159,0.2170112133026123,0.3213410449955887,0.21701121
1217,0.014662742614746094,tiger cat,"('cat',)",ResNet Grad-CAM,True,0.674,0.495755404943491,0.9193180688181544,0.19439172744750977,0.3387217110171599,0.19439173
1217,0.0056917667388916016,tiger cat,"('cat',)",ResNet LaFAM,True,0.65,0.4905243132539353,0.9310649557809798,0.19009214639663696,0.4324794827157423,0.19009215
1217,0.005998849868774414,tiger cat,"('cat',)",SimCLR LaFAM,True,0.654,0.620164214674693,0.9581010037461489,0.3341173231601715,0.657796568017906,0.33411732
1217,0.017286062240600586,tiger cat,"('cat',)",SimCLR RELAX,True,0.919,0.36577847893355325,0.9600100797861385,0.24016830325126648,0.6978363591146481,0.2401683
1217,0.006598234176635742,tiger cat,"('cat',)",SwAV LaFAM,True,0.682,0.5430415894493891,0.9632157826162941,0.31108346581459045,0.6508331260880378,0.31108347
1217,0.018792152404785156,tiger cat,"('cat',)",SwAV RELAX,True,0.922,0.333697627596026,0.7856717108972715,0.14265049993991852,0.3583685650335737,0.1426505
1218,0.01636672019958496,ostrich,"('bird',)",ResNet Grad-CAM,True,0.8200000000000001,0.38683458417500066,0.833734305128122,0.38652679324150085,0.5430374421539756,0.3865268
1218,0.005827903747558594,ostrich,"('bird',)",ResNet LaFAM,True,0.8250000000000001,0.3426191220498629,0.8980087435074584,0.37664976716041565,0.6682372738746319,0.37664977
1218,0.006002902984619141,ostrich,"('bird',)",SimCLR LaFAM,True,0.8250000000000001,0.4415118179064158,0.8474599860003065,0.41533657908439636,0.5189734960033656,0.41533658
1218,0.017504215240478516,ostrich,"('bird',)",SimCLR RELAX,True,0.7020000000000001,0.4590073400646255,0.7912116957637704,0.4004617929458618,0.5251998317206563,0.4004618
1218,0.006076812744140625,ostrich,"('bird',)",SwAV LaFAM,True,0.995,0.4327483638979956,0.9226159641661814,0.4483209252357483,0.6896928901977283,0.44832093
1218,0.025366544723510742,ostrich,"('bird',)",SwAV RELAX,True,0.7020000000000001,0.39117565758067646,0.7609926967287804,0.3471004068851471,0.43222549432057217,0.3471004
1219,0.014767885208129883,sports car,"('car',)",ResNet Grad-CAM,True,1.0,0.32254892545416447,0.9178321942569366,0.7739905118942261,0.8947515257192676,0.7739905
1219,0.005769491195678711,sports car,"('car',)",ResNet LaFAM,True,0.6900000000000001,0.22893114910705611,0.7984631934760886,0.676677942276001,0.7958151700087184,0.67667794
1219,0.005879878997802734,sports car,"('car',)",SimCLR LaFAM,True,1.0,0.41663052276861484,0.8772071054297388,0.7989336848258972,0.8212380122057541,0.7989337
1219,0.017261266708374023,sports car,"('car',)",SimCLR RELAX,True,0.735,0.33881606698585753,0.8220111292648054,0.7287744879722595,0.8119965126416739,0.7287745
1219,0.0064427852630615234,sports car,"('car',)",SwAV LaFAM,True,1.0,0.31347944283069334,0.9177757243869398,0.7669472694396973,0.8831037489102005,0.76694727
1219,0.018732547760009766,sports car,"('car',)",SwAV RELAX,True,0.17300000000000001,0.3086332124222014,0.6997688086282315,0.6527526378631592,0.7199651264167393,0.65275264
1220,0.015304803848266602,moped,"('motorbike',)",ResNet Grad-CAM,False,0.0,0.35475473026365345,0.8496991639457544,0.44402027130126953,0.5995487488035006,0.44402027
1220,0.006115436553955078,moped,"('motorbike',)",ResNet LaFAM,False,0.0,0.2907180636929393,0.7830624152930362,0.39479175209999084,0.5843702994667032,0.39479175
1220,0.0061686038970947266,moped,"('motorbike',)",SimCLR LaFAM,True,0.869,0.4500864366941942,0.8284788374670621,0.4860204756259918,0.6375632435389034,0.48602048
1220,0.01778244972229004,moped,"('motorbike',)",SimCLR RELAX,True,0.997,0.34181586738523656,0.8108802446676564,0.43478667736053467,0.5438260631751675,0.43478668
1220,0.0065386295318603516,moped,"('motorbike',)",SwAV LaFAM,True,0.841,0.428212556933108,0.8965867307953794,0.5221359729766846,0.6809790783536168,0.522136
1220,0.018766403198242188,moped,"('motorbike',)",SwAV RELAX,True,0.997,0.3209486416229163,0.772914077256405,0.39898067712783813,0.5309038698208669,0.39898068
1223,0.014783382415771484,lynx,"('cat',)",ResNet Grad-CAM,True,0.882,0.3397198041096742,0.6808074711457416,0.6928014159202576,0.7131080506395368,0.6928014
1223,0.005806684494018555,lynx,"('cat',)",ResNet LaFAM,True,0.6890000000000001,0.2884219701571613,0.6691915777665496,0.6823148727416992,0.7024109391867578,0.6823149
1223,0.00593113899230957,lynx,"('cat',)",SimCLR LaFAM,True,0.682,0.36559613328065166,0.6848052929588478,0.6968578696250916,0.7234780333017109,0.69685787
1223,0.017282485961914062,lynx,"('cat',)",SimCLR RELAX,True,0.687,0.3468414057949937,0.44520933951012065,0.5902609825134277,0.585527822303641,0.590261
1223,0.006815195083618164,lynx,"('cat',)",SwAV LaFAM,True,0.872,0.2218005646075564,0.6957258386978971,0.6857325434684753,0.703097909647028,0.68573254
1223,0.01885366439819336,lynx,"('cat',)",SwAV RELAX,True,0.374,0.4205995461278757,0.417180166576009,0.5472166538238525,0.5756485328273742,0.54721665
1224,0.01582622528076172,jacamar,"('bird',)",ResNet Grad-CAM,True,0.179,0.535650932194633,0.8769263288144978,0.09829584509134293,0.09581126624939817,0.098295845
1224,0.005770444869995117,jacamar,"('bird',)",ResNet LaFAM,True,0.711,0.4394768314292857,0.959070499785574,0.0934484452009201,0.36543090996629757,0.093448445
1224,0.006064176559448242,jacamar,"('bird',)",SimCLR LaFAM,True,0.6990000000000001,0.6082595057548331,0.950583430461385,0.16498756408691406,0.44583533943187287,0.16498756
1224,0.017533063888549805,jacamar,"('bird',)",SimCLR RELAX,True,0.58,0.4134227953313026,0.9589064984459762,0.15370723605155945,0.6283100625902744,0.15370724
1224,0.006238698959350586,jacamar,"('bird',)",SwAV LaFAM,False,0.0,0.5213417741004892,0.9456941405246239,0.12820011377334595,0.359653346172364,0.12820011
1224,0.0186460018157959,jacamar,"('bird',)",SwAV RELAX,True,0.5660000000000001,0.3285918484264724,0.9628322805125998,0.10971526056528091,0.6316803081367357,0.10971526
1225,0.01466226577758789,airliner,"('aeroplane',)",ResNet Grad-CAM,True,0.902,0.5572247362795725,0.9102917239978671,0.2794947326183319,0.4646268128758401,0.27949473
1225,0.00605463981628418,airliner,"('aeroplane',)",ResNet LaFAM,True,0.89,0.4858833572019139,0.9532201954917991,0.2538577616214752,0.6791651927838698,0.25385776
1225,0.005948781967163086,airliner,"('aeroplane',)",SimCLR LaFAM,True,0.911,0.7232862303138079,0.9517557541255701,0.47610676288604736,0.6068270251149629,0.47610676
1225,0.01812434196472168,airliner,"('aeroplane',)",SimCLR RELAX,True,0.686,0.516187172830002,0.9626495707332409,0.33800941705703735,0.6324725857799788,0.33800942
1225,0.006677150726318359,airliner,"('aeroplane',)",SwAV LaFAM,True,0.89,0.5960863894660159,0.9594074602641172,0.35827744007110596,0.6607711354793067,0.35827744
1225,0.01947760581970215,airliner,"('aeroplane',)",SwAV RELAX,True,0.6880000000000001,0.31995127793945083,0.9158647369749054,0.24908041954040527,0.6176158471878316,0.24908042
1226,0.015270709991455078,Egyptian cat,"('dog',)",ResNet Grad-CAM,True,0.592,0.5566457460908784,0.8892810217012794,0.26944002509117126,0.42337128990106404,0.26944003
1226,0.00577998161315918,Egyptian cat,"('dog',)",ResNet LaFAM,True,0.5730000000000001,0.3828853068134756,0.9278960749528449,0.21007505059242249,0.48441291767780476,0.21007505
1226,0.005890846252441406,Egyptian cat,"('dog',)",SimCLR LaFAM,True,0.552,0.4706460256476268,0.8522141531559564,0.2184320092201233,0.35859622923277956,0.21843201
1226,0.017455577850341797,Egyptian cat,"('dog',)",SimCLR RELAX,True,0.533,0.2732219829835389,0.8765287564900821,0.17965665459632874,0.5508680231472839,0.17965665
1226,0.007035970687866211,Egyptian cat,"('dog',)",SwAV LaFAM,True,0.5680000000000001,0.48898545359342743,0.938477469597989,0.2821907699108124,0.6464439051708045,0.28219077
1226,0.018979549407958984,Egyptian cat,"('dog',)",SwAV RELAX,True,0.795,0.3398541117902307,0.824244469124173,0.19563916325569153,0.49729326115363076,0.19563916
1230,0.015348196029663086,Chihuahua,"('dog',)",ResNet Grad-CAM,True,1.0,0.5443919459025071,0.7198742713918833,0.713058352470398,0.6882673702726473,0.71305835
1230,0.0058138370513916016,Chihuahua,"('dog',)",ResNet LaFAM,True,1.0,0.4239789858817323,0.6531895431004962,0.6352279186248779,0.687598944591029,0.6352279
1230,0.005988597869873047,Chihuahua,"('dog',)",SimCLR LaFAM,True,1.0,0.4289502879794494,0.6754095047217675,0.6683998703956604,0.6981530343007916,0.6683999
1230,0.01728510856628418,Chihuahua,"('dog',)",SimCLR RELAX,True,0.455,0.3372057858569931,0.7685375773218325,0.6906391978263855,0.7333333333333333,0.6906392
1230,0.007528781890869141,Chihuahua,"('dog',)",SwAV LaFAM,True,0.587,0.34331915467035995,0.7625652173332885,0.7039445042610168,0.7578188214599824,0.7039445
1230,0.02001500129699707,Chihuahua,"('dog',)",SwAV RELAX,True,0.964,0.31103469382148924,0.8385927306206202,0.7200474143028259,0.7842744063324538,0.7200474
1231,0.015175342559814453,tricycle,"('bicycle',)",ResNet Grad-CAM,True,0.313,0.401277909045237,0.7244192647365324,0.2521875202655792,0.3351495478785068,0.25218752
1231,0.005713939666748047,tricycle,"('bicycle',)",ResNet LaFAM,True,0.081,0.28112255897273486,0.771455055839634,0.2350659817457199,0.3213540459077208,0.23506598
1231,0.0058629512786865234,tricycle,"('bicycle',)",SimCLR LaFAM,True,0.291,0.4330980064375247,0.7401330988534648,0.25788143277168274,0.32703454671922094,0.25788143
1231,0.017728328704833984,tricycle,"('bicycle',)",SimCLR RELAX,True,0.3,0.33098967063407836,0.6760377980208715,0.2310037463903427,0.35033619290517043,0.23100375
